qubit,T1,T2,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length
35,233.60433888031832,223.9376287239276,0.0364990234375,0.026123046875,0.046875,2180
36,274.514551880703,205.6704700797002,0.0045166015625,0.007080078125,0.001953125,2180
37,162.4296898954927,32.5587890996574,0.009521484375,0.009033203125,0.010009765625,2180
38,214.70300405303536,99.5545795458792,0.005615234375,0.0087890625,0.00244140625,2180
39,164.63915283694894,113.05043178460039,0.0093994140625,0.013427734375,0.00537109375,2180
40,159.69408172992533,55.64522853780157,0.0078125,0.01123046875,0.00439453125,2180
41,297.14991535452623,52.70395610972324,0.0078125,0.010986328125,0.004638671875,2180
42,412.19673053540504,117.44638988404718,0.0040283203125,0.006591796875,0.00146484375,2180
43,186.4191566252615,52.377037004312605,0.00634765625,0.00927734375,0.00341796875,2180
44,227.33592924814957,293.46274854981556,0.0052490234375,0.0078125,0.000732421875,2180
45,210.0408044106785,113.54818006092499,0.00341796875,0.004638671875,0.002197265625,2180
46,99.94805640414964,75.65824223205028,0.01025390625,0.0126953125,0.0078125,2180
47,218.68578948033218,243.01122446625436,0.004150390625,0.00732421875,0.0009765625,2180
48,103.95517351292781,21.289150553943966,0.0072021484375,0.009033203125,0.00537109375,2180
49,275.39860461194223,97.31394079162105,0.0106201171875,0.011962890625,0.00927734375,2180
50,320.98135407556015,309.71836601390277,0.004638671875,0.007568359375,0.001708984375,2180
51,371.44727660519965,289.0965343565221,0.0546875,0.042236328125,0.067138671875,2180
52,246.26091853377974,58.83013857822279,0.0235595703125,0.031494140625,0.015625,2180
53,218.34252169377356,53.27736527110331,0.0108642578125,0.0166015625,0.005126953125,2180
54,328.058875954327,206.6838916814233,0.0374755859375,0.028076171875,0.046875,2180
55,409.57560744625846,84.18116084266077,0.006591796875,0.00830078125,0.0048828125,2180
56,158.10392155255946,39.90566981772984,0.007080078125,0.009521484375,0.004638671875,2180
57,183.1157644880296,243.58691291633167,0.0064697265625,0.012939453125,0.0,2180
58,284.4412699337101,178.1621320948805,0.0126953125,0.00830078125,0.01708984375,2180
59,223.13927350432368,373.40470944552885,0.0032958984375,0.006591796875,0.0,2180
60,307.2547533527713,40.2773216657578,0.003173828125,0.004638671875,0.001708984375,2180
61,191.4616731139696,54.70429252792101,0.0068359375,0.0078125,0.003173828125,2180
62,331.1860504380161,120.6191373875487,0.00830078125,0.00634765625,0.01025390625,2180
63,289.61235100037663,67.32541682484167,0.0093994140625,0.009521484375,0.00927734375,2180
64,241.5282562123584,140.61697377546642,0.00390625,0.006591796875,0.001220703125,2180
