qubit,T1,T2,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length
134,284.37265189696564,190.70352540581655,0.007080078125,0.01025390625,0.00390625,2180
135,407.3276424437899,84.13076875890908,0.03662109375,0.02734375,0.0458984375,2180
136,166.325340476497,21.899570477234292,0.0126953125,0.02490234375,0.00048828125,2180
137,159.17754089999127,54.499677064916,0.02001953125,0.02197265625,0.01806640625,2180
138,122.44148978494236,73.68122032166852,0.007568359375,0.009765625,0.00537109375,2180
139,121.0888732923383,155.46033355523588,0.00634765625,0.01123046875,0.00146484375,2180
140,219.5423114304942,35.70524544443631,0.012939453125,0.0244140625,0.00146484375,2180
141,367.3877826606473,234.31289558464917,0.004150390625,0.00732421875,0.0009765625,2180
142,145.97779402283626,132.47890434749988,0.00634765625,0.00634765625,0.00634765625,2180
143,159.71575648334212,51.6539927569422,0.005859375,0.0087890625,0.0029296875,2180
144,60.06935904445779,9.497157751548876,0.0107421875,0.01708984375,0.00439453125,2180
145,118.09376603528501,136.8596286874674,0.01708984375,0.02880859375,0.00537109375,2180
146,165.7340697199081,69.86153377656697,0.003173828125,0.005859375,0.00048828125,2180
147,227.47019928371563,87.13605215240969,0.00244140625,0.00390625,0.0009765625,2180
148,194.51729640225605,60.488585560230256,0.00341796875,0.0048828125,0.001953125,2180
149,207.23342648497777,111.16808610813791,0.00732421875,0.009765625,0.0048828125,2180
150,128.37344389079917,170.07862444839873,0.017822265625,0.0224609375,0.01318359375,2180
151,207.23699283584926,59.806681844488715,0.039306640625,0.06201171875,0.0166015625,2180
152,273.40396750082317,41.05046089746582,0.015380859375,0.0166015625,0.01416015625,2180
153,184.10125624124527,76.84647030607913,0.0068359375,0.0126953125,0.0009765625,2180
154,188.42391516396788,21.370308276283264,0.013427734375,0.02294921875,0.00390625,2180
155,332.9969820957525,137.21321748118112,0.0107421875,0.01708984375,0.00439453125,2180
